node_id,node_attr
1392,"""https://www.twitter.com/@Jewish_Relief"""
1393,"""https://www.facebook.com/JewishReliefAgency/"""
1394,"""Food Assistance and Relief (Jewish Relief Agency)_4873770804707328"""
1395,"""Food Assistance and Relief (Jewish Relief Agency)"""
1396,"""This program covers residents of the following postal codes: 18940, 18954, 18966, 18974, 19001, 19002, 19003, 19004, 19006, 19007, 19008, 19010, 19012, 19016, 19018, 19020, 19026, 19027, 19030, 19038, 19040, 19041, 19044, 19046, 19047, 19050, 19053, 19054, 19056, 19057, 19063, 19064, 19066, 19067, 19072, 19082, 19083, 19085, 19087, 19090, 19096, 19102, 19103, 19104, 19107, 19109, 19111, 19114, 19115, 19116, 19118, 19119, 19120, 19123, 19124, 19125, 19126, 19128, 19129, 19130, 19131, 19135, 19136, 19137, 19138, 19143, 19144, 19146, 19147, 19148, 19149, 19150, 19151, 19152, 19154, 19401, 19403, 19406, 19422, 19428, 19438, 19454, 19460 and 19462."""
1397,"""10980 Dutton Road, Philadelphia, PA 19154"""
1398,AB-Food Assistance and Relief (Jewish Relief Agency)
1399,P-Food Assistance and Relief (Jewish Relief Agency)
1400,19154
1401,"""tel:+1-610-660-0190"""
1402,"""JRA delivers a 15 lbs. box of food monthly via a no-contact drop-off. This program provides:- A monthly supplemental box of kosher pantry staples and fresh produce (from October to April) delivered directly to your door by one of our friendly volunteers. (Knock, Drop, and Go). - A supplemental bag of kid-friendly food items for families with children ages 18 and under. - Donated household items, toiletries, kids' apparel (through a partnership with Cradles to Crayons) diapers and adult incontinence supplies (through a partnership with The Greater Philadelphia Diaper Bank).Some exceptions may apply. For questions, information, or to request services please contact us at (610) 660-0190 or gethelp@jewishrelief.org."""
1403,"""This program helps people with income at or below 150% of federal poverty guidelines.\\nMust live in one of the zip codes we service."""
1404,Food Pantry (United Methodist Neighborhood Services)
1405,39.9937545
1406,"""https://x.com/@epaumc"""
1407,"""https://www.facebook.com/United-Methodist-Neighborhood-Services-155010847871753/?hc_ref=ARQ4i8R02aQZmDNl6gunqWkKjrel99ecf4-NJMCSh7nW77GyS4M3dY35eSwlS176X_g&fref=nf"""
1408,"""Food Pantry (United Methodist Neighborhood Services)_4918708705951744"""
1409,"""Food Pantry (United Methodist Neighborhood Services)"""
1410,"""1209 West Lehigh Avenue, Philadelphia, PA 19133"""
1411,AB-Food Pantry (United Methodist Neighborhood Services)
1412,P-Food Pantry (United Methodist Neighborhood Services)
1413,"""tel:+1-215-236-0304"""
1414,"""United Methodist Neighborhood Services's Food Pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs- Clothing"""
1415,Zion Cares (Zion Baptist Church of Philadelphia)
1416,40.0080438
1417,"""https://www.facebook.com/ZionBaptPhilly/"""
1418,"""https://www.twitter.com/@ZionBaptPhilly"""
1419,"""Zion Cares (Zion Baptist Church of Philadelphia)_5031536188194816"""
1420,"""Zion Cares (Zion Baptist Church of Philadelphia)"""
1421,"""3600 North Broad Street, Philadelphia, PA 19140"""
1422,AB-Zion Cares (Zion Baptist Church of Philadelphia)
1423,P-Zion Cares (Zion Baptist Church of Philadelphia)
1424,"""tel:+1-215-223-5460"""
1425,"""Zion Cares is a community care outreach that provides fresh vegetables, fresh fruit, non-perishables items and clothing to anyone need support on Sundays. In addition, a substantial meal, clothing and health care resources are offered.This program provides:- Food to meet basic nutritional needs- Meals- Clothing- Health care"""
1426,Our Closet in Your Neighborhood (Jewish Family and Children's Service of Greater Philadelphia)
1427,39.9557056
1428,39.9948061
1429,HousingAdvice
1430,"""https://www.twitter.com/@OurClosetIYN"""
1431,"""https://www.facebook.com/OurClosetIYN/"""
1432,"""Our Closet in Your Neighborhood (Jewish Family and Children's Service of Greater Philadelphia)_5062487914577920"""
1433,"""Our Closet in Your Neighborhood (Jewish Family and Children's Service of Greater Philadelphia)"""
1434,"""601 East Indiana Avenue, Philadelphia, PA 19134"""
1435,AB-Our Closet in Your Neighborhood (Jewish Family and Children's Service of Greater Philadelphia)
1436,P-Our Closet in Your Neighborhood (Jewish Family and Children's Service of Greater Philadelphia)
1437,"""tel:+1-267-256-2179"""
1438,"""""""Our Closet In Your Neighborhood (OCIYN) is a free mobile program that provides basic necessities of food and clothing, as well as access to services and benefits, to families and individuals in need. The bus visits host sites in under-resourced neighborhoods and central locations with fresh, healthy produce and pantry staples, a mini pop-up clothing shop, and an onsite social workerThis program provides:- Food- Clothing- Navigation servicesVisitors receive fresh, locally-sourced produce and pantry staples and are welcome to shop for 10 free, quality items of clothing, shoes, and accessories per person (with a limit of 25 total per family to allow for all to receive what they need). A JFCS social worker is present at every OCIYN event to connect those in need to additional services and benefits for which they may be eligibleOCIYN also provides customized packages of emergency clothing delivered straight to those in need, as well as food package delivery to homebound clientsTo learn more about these services or upcoming pop-up events, contact 267-256-2179 or [email_protected]."""""""
1439,"""""""Our Closet In Your Neighborhood (OCIYN) is a free mobile program that provides basic necessities of food and clothing, as well as access to services and benefits, to families and individuals in need. The bus visits host sites in under-resourced neighborhoods and central locations with fresh, healthy produce and pantry staples, a mini pop-up clothing shop, and an onsite social workerThis program provides:- Food- Clothing- Navigation servicesVisitors receive fresh, locally-sourced produce and pantry staples and are welcome to shop for 10 free, quality items of clothing, shoes, and accessories per person (with a limit of 25 total per family to allow for all to receive what they need). A JFCS social worker is present at every OCIYN event to connect those in need to additional services and benefits for which they may be eligibleOCIYN also provides customized packages of emergency clothing delivered straight to those in need, as well as food package delivery to homebound clientsTo learn more about these services or upcoming pop-up events, contact 267-256-2179 or [emailÂ protected]."""""""
1440,Drive To End Hunger Ministry (Pinn Memorial Baptist Church)
1441,39.9908262
1442,"""https://www.facebook.com/pages/Pinn-Memorial-Baptist-Church/157825504244890"""
1443,"""Drive To End Hunger Ministry (Pinn Memorial Baptist Church)_6400790418423808"""
1444,"""Drive To End Hunger Ministry (Pinn Memorial Baptist Church)"""
1445,"""2251 North 54th Street, Philadelphia, PA 19131"""
1446,AB-Drive To End Hunger Ministry (Pinn Memorial Baptist Church)
1447,P-Drive To End Hunger Ministry (Pinn Memorial Baptist Church)
1448,"""tel:+1-215-878-2742"""
1449,"""Pinn Memorial Baptist Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsFood is distributed every Wednesday from 10am - 2pm."""
1450,Food Cupboard (Cast Your Cares Ministry)
1451,39.987082
1452,"""https://www.facebook.com/castyourcares.org/?eid=ARBqPAC4YneTDv0w8HHVBg_EydvfnGW-FW7XBrl4KkBqWWBw1MYk3rIjmLrbE0Y263FffV8Ru-BiGqQO"""
1453,"""Food Cupboard (Cast Your Cares Ministry)_5742059674402816"""
1454,"""Food Cupboard (Cast Your Cares Ministry)"""
1455,"""2438 Kensington Avenue, Philadelphia, PA 19125"""
1456,AB-Food Cupboard (Cast Your Cares Ministry)
1457,P-Food Cupboard (Cast Your Cares Ministry)
1458,"""tel:+1-215-634-7445"""
1459,"""Cast Your Cares Ministry's Food Cupboard provides groceries for individuals and families in need. People know they can come to Cast Your Cares to receive food and not just a referral.This program provides:- Food to meet basic nutritional needsDue to the COVID-19 pandemic, grocery pickup is by appointment only. Please stop by and sign up to receive an appointment for groceries on Tuesdays between 2-3PM."""
1460,"""Tuesday from 14:00 to 15:00"""
1461,The Table Food Pantry (Roxborough Church)
1462,40.0589874
1463,"""https://www.facebook.com/RoxboroughChurch/"""
1464,"""The Table Food Pantry (Roxborough Church)_6305745677844480"""
1465,"""The Table Food Pantry (Roxborough Church)"""
1466,"""8230 Ridge Avenue, Philadelphia, PA 19128"""
1467,AB-The Table Food Pantry (Roxborough Church)
1468,P-The Table Food Pantry (Roxborough Church)
1469,"""tel:+1-215-483-2762"""
1470,"""The Table provides food assistance to all those in need in the Roxborough Community, with most participants being seniors, at-risk, and low-income families.This program provides: - Food to meet basic nutritional needsThe pantry currently offers an indoor walk-through experience for all guests. Hours are on Thursdays from 10:00 a.m. - 12:00 p.m. On holidays, these hours will be rescheduled."""
1471,Food Pantry (St Michaels Lutheran Church - Kensington)
1472,39.9696301
1473,"""https://www.facebook.com/stmichaelskensington/"""
1474,"""Food Pantry (St Michaels Lutheran Church - Kensington)_5012206950547456"""
1475,"""Food Pantry (St Michaels Lutheran Church - Kensington)"""
1476,"""2139 E Cumberland St, Philadelphia, PA 19125"""
1477,AB-Food Pantry (St Michaels Lutheran Church - Kensington)
1478,P-Food Pantry (St Michaels Lutheran Church - Kensington)
1479,"""tel:+1-215-423-0792"""
1480,"""St. Michael's Food Pantry Ministry is dedicated to stepping up efforts to address food insecurity.  This program provides:- Food distribution to meet basic nutritional needs.Please call for more details. St. Michael's Food Pantry serves 20-40 families each week."""
1481,"""Thursday from 11:00 to 12:00"""
1482,Food Pantry (Berean Presbyterian Care Closet)
1483,39.984874
1484,"""https://www.facebook.com/pages/Berean-Presbyterian-Church-USA/198344380210753"""
1485,"""Food Pantry (Berean Presbyterian Care Closet)_5999092540112896"""
1486,"""Food Pantry (Berean Presbyterian Care Closet)"""
1487,AB-Food Pantry (Berean Presbyterian Care Closet)
1488,P-Food Pantry (Berean Presbyterian Care Closet)
1489,"""tel:+1-215-235-1999"""
1490,"""The Berean Presbyterian Care Closet food pantry serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else that comes to the pantry.This program provides:- Food to meet basic nutritional needsFood can be picked up once every two weeks."""
1491,Small Things Market (Small Things)
1492,40.0033361
1493,"""https://facebook.com/smallthingsphilly"""
1494,"""Small Things Market (Small Things)_6499735280943104"""
1495,"""Small Things Market (Small Things)"""
1496,"""3510 A Street, Philadelphia, PA 19134"""
1497,AB-Small Things Market (Small Things)
1498,P-Small Things Market (Small Things)
1499,"""tel:+1-267-702-0314"""
1500,"""Small Things Market is a full-choice model \""free grocery store\"" and community resource hub offering a varied selection of food and personal items at no cost, as well as connections to resources and services for their guests. This program provides:- Food- Personal care items- Community resources"""
1501,"""Friday from 09:00 to 12:00"""
1502,"""Wednesday from 11:00 to 15:00"""
1503,Food Pantry (The Salvation Army of Greater Philadelphia)
1504,"""Food Pantry (The Salvation Army of Greater Philadelphia)_5312579722018816"""
1505,"""Food Pantry (The Salvation Army of Greater Philadelphia)"""
1506,AB-Food Pantry (The Salvation Army of Greater Philadelphia)
1507,P-Food Pantry (The Salvation Army of Greater Philadelphia)
1508,"""tel:+1-570-421-3050"""
1509,"""The Salvation Army provides food supplies to individuals and families in need of assistance. This program provides:- Food to meet basic nutritional needs You must be registered for the food pantry 2 weeks prior."""
1510,"""Tuesday from 07:00 to 16:00"""
1511,"""Monday from 07:00 to 16:00"""
1512,"""Thursday from 07:00 to 16:00"""
1513,"""Wednesday from 07:00 to 16:00"""
1514,"""Must live within our service area."""
1515,Food Pantry (Episcopal Community Services)
1516,39.9696013
1517,"""https://www.twitter.com/@ECSPhilly"""
1518,"""https://www.facebook.com/ECSPhilly/"""
1519,"""Food Pantry (Episcopal Community Services)_5643194546257920"""
1520,"""Food Pantry (Episcopal Community Services)"""
1521,"""6006 West Girard Avenue, Philadelphia, PA 19151"""
1522,AB-Food Pantry (Episcopal Community Services)
1523,P-Food Pantry (Episcopal Community Services)
1524,"""tel:+1-215-528-5400"""
1525,"""Episcopal Community Services (ECS) offers a open choice food pantry to families and individuals who simply have fallen on hard times or recently unemployed and need assistance to make ends meet. Families receive bags of dry, canned, and jarred goods.This program provides:- Food to meet basic nutritional needsBecause supplies are limited, families can utilize the cupboard only once per month."""
1526,"""Wednesday from 10:00 to 11:30"""
1527,"""Tuesday from 10:00 to 11:30"""
1528,"""Thursday from 10:00 to 11:30"""
1529,"""Must reside in the Carroll Park West Philadelphia neighborhood."""
1530,Vivian's Cupboard Food Bank (Mazzoni Center)
1531,39.9426271
1532,Dependents
1533,"""https://www.twitter.com/@MazzoniCenter"""
1534,"""https://www.facebook.com/MazzoniCenter"""
1535,"""Vivian's Cupboard Food Bank (Mazzoni Center)_5915050476830720"""
1536,"""Vivian's Cupboard Food Bank (Mazzoni Center)"""
1537,"""1348 Bainbridge Street, Philadelphia, PA 19147"""
1538,AB-Vivian's Cupboard Food Bank (Mazzoni Center)
1539,P-Vivian's Cupboard Food Bank (Mazzoni Center)
1540,"""tel:+1-215-563-0652"""
1541,"""The Mazzoni Center provides the Vivianâ€™s Cupboard Food Bank for low-income, HIV-positive Philadelphians who are facing food insecurity. The food bank aims to help clients and patients maintain optimal health and improve the efficacy of treatment regimens by providing them with a consistent, nutritious supply of food. This program provides:- Nutritious food The food bank allows clients to select packaged food items in a pantry-style setting. Clients are provided with additional resources such as information on other local/neighborhood food cupboards and information on accessing SNAP (food stamps).Referred individuals may access the food bank two times per month and receive the equivalent of four meals for each member of their household at each visit. Due to the COVID-19 pandemic, the Mazzoni Center has suspended the requirement that individuals need to be referred by a case manager or medical provider and have opened the food bank up to anyone in the community struggling with food insecurity."""
1542,"""Thursday from 09:30 to 16:30"""
1543,"""Wednesday from 09:30 to 16:30"""
1544,"""Friday from 09:30 to 16:30"""
1545,"""Monday from 09:30 to 16:30"""
1546,"""Tuesday from 12:00 to 12:00"""
1547,"""Must meet income requirements.', 'This program serves HIV-positive individuals and their dependent members of their household.', 'Must be Ryan White certified.', 'Must have referral from HIV case manager or medical provider.', 'Must live in Philadelphia, Delaware, Chester or Bucks counties in PA."""
1548,Community Support Services (Community Center at Visitation)
1549,39.9897526
1550,CheckupAndTest
1551,"""Community Support Services (Community Center at Visitation)_5153333664808960"""
1552,"""Community Support Services (Community Center at Visitation)"""
1553,"""2646 Kensington Avenue, Philadelphia, PA 19125"""
1554,AB-Community Support Services (Community Center at Visitation)
1555,P-Community Support Services (Community Center at Visitation)
1556,"""tel:+1-215-426-9422"""
1557,"""The Community Center at Visitation is committed to providing a safe place for community outreach, continuous education, and recreationAMong the diverse cultural communities of Kensington and its surrounding neighborhoods. Serving as a 'Beacon of Hope', the Center embraces and celebrates this community with particular regard for nurturing the potential of its youth, senior, and immigrant populations.This program provides:- Adult Education Offerings- Food Pantry- Wellness Program- Community Clothing Closet- Athletics & Healthy Living- Thea Bowman Women's Service CenterPlease call the program for more information about program availability."""
1558,"""Wednesday from 08:30 to 17:00"""
1559,"""Friday from 08:30 to 17:00"""
1560,"""Tuesday from 08:30 to 17:00"""
1561,"""Thursday from 08:30 to 17:00"""
1562,"""Monday from 08:30 to 17:00"""
1563,"""This program helps people of any age."""
1564,Let's Eat Program (Philabundance)
1565,40.0372116
1566,"""https://facebook.com/Philabundance"""
1567,"""https://www.twitter.com/@Philabundance"""
1568,"""Let's Eat Program (Philabundance)_5769898052681728"""
1569,"""Let's Eat Program (Philabundance)"""
1570,"""This program covers residents of the following counties: Philadelphia County, PA, Bucks County, PA, Chester County, PA, Delaware County, PA, Montgomery County, PA, Burlington County, NJ, Camden County, NJ, Gloucester County, NJ and Salem County, NJ."""
1571,AB-Let's Eat Program (Philabundance)
1572,P-Let's Eat Program (Philabundance)
1573,"""tel:+1-215-339-0900"""
1574,"""The Let's Eat Program provides access to fresh, healthy meals that families can prepare. This summer program supplies high-quality ingredients and recipes created by local and acclaimed chefs as well as two unique meals that each serve four people.This program provides:- Meals to meet basic nutritional needs- High-quality ingredients and recipes This program is offered June 13th to August 6th, 2022.Service dates and times will vary by distribution location. Meal kits will be distributed on a first come first serve basis. Meal-kits will be distributed twice per week at most locations."""
1575,"""Friday from 10:00 to 12:00"""
1576,"""This program serves children and their families."""
1577,Food Pantry (Freedom Christian Bible Fellowship)
1578,39.9806481
1579,"""https://www.facebook.com/FCBFChurch?ref=br_tf"""
1580,"""Food Pantry (Freedom Christian Bible Fellowship)_4728001526759424"""
1581,"""Food Pantry (Freedom Christian Bible Fellowship)"""
1582,"""6100 West Columbia Avenue, Philadelphia, PA 19151"""
1583,AB-Food Pantry (Freedom Christian Bible Fellowship)
1584,P-Food Pantry (Freedom Christian Bible Fellowship)
1585,"""tel:+1-215-477-0800"""
1586,Addiction Medicine And Health Advocates (Addiction Medicine and Health Advocates Inc)
1587,39.9513162
1588,Detox
1589,FamilyCounseling
1590,DrugTesting
1591,OutpatientTreatment
1592,MentalHealthEvaluation
1593,GroupTherapy
1594,Adults
1595,"""19107"""
1596,"""Addiction Medicine And Health Advocates (Addiction Medicine and Health Advocates Inc)_5185303560585216"""
1597,"""Addiction Medicine And Health Advocates (Addiction Medicine and Health Advocates Inc)"""
1598,"""928 Market St., Philadelphia, PA 19107"""
1599,AB-Addiction Medicine And Health Advocates (Addiction Medicine and Health Advocates Inc)
1600,P-Addiction Medicine And Health Advocates (Addiction Medicine and Health Advocates Inc)
1601,19107
1602,"""tel:+1-215-923-4202"""
1603,"""Addiction Medicine and Health Advocates, Inc. (AMHA) provides evidence-based substance abuse treatment, which is continuously responsive to the needs of the patients and their families.AMHA is an outpatient facility consisting of two levels of care: Outpatient and Intensive Outpatient. Methadone Maintenance is provided on both levels of care.Services provided include: Assessment and intake Medication-assisted treatment (methadone maintenance) Individual counseling & psychotherapy Group psychotherapy Psycho education Medical & psychiatric evaluations  Aftercare & follow up services  Referrals (educational, medical, vocational, psychiatric, higher levels of care) Couples & family therapy Drug screening To begin the admissions process, please contact us. You may also come in person between the hours of 9AM and 4PM, Monday through Friday. You will be asked to complete a short screening interview and if initial eligibility criteria is met, you will be scheduled for an assessment.At the time of your assessment, you will need to bring: Current, state-issued photo ID Insurance cardAMHA is a private not-for-profit organization dependent upon patient fees for its continuance. Most of our patients have some form of insurance or medical assistance that pays for medication-assisted treatment services. Individuals who do not have insurance are responsible for payment or they may be eligible for county funding."""
1604,"""Saturday from 06:00 to 11:45"""
1605,"""Wednesday from 06:00 to 14:00"""
1606,"""Monday from 06:00 to 14:00"""
1607,"""Friday from 06:00 to 14:00"""
1608,"""Thursday from 06:00 to 14:00"""
1609,"""Sunday from 06:00 to 11:45"""
1610,"""Tuesday from 06:00 to 14:00"""
1611,Community Choice Cupboard (Feast of Justice)
1612,"""https://www.facebook.com/FeastOfJusticePhiladelphia/"""
1613,"""Community Choice Cupboard (Feast of Justice)_5684952704221184"""
1614,"""Community Choice Cupboard (Feast of Justice)"""
1615,"""This program covers residents of the following postal codes: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152 and 19154."""
1616,AB-Community Choice Cupboard (Feast of Justice)
1617,P-Community Choice Cupboard (Feast of Justice)
1618,"""""""Feast of Justice's Community Food Cupboard provides quality food item two times per month for households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and familiesThis program provides:- Food to meet basic nutritional needsTwo shopping options are provided by the Community Cupboard: Community Choice Cupboard (formally known as inside choice shopping) & our Pantry Express Pick Up. For Our Pantry Express Pick Up, participants receive a package that contains a pre-packed, large set of dry goods (based on household size), and will offer selections of produce, and meat/dairy/bread as available . Please note: guests may use each option one time per monthFeast of Justice serves the following zip codes:1911119114191151911619120191241913519136191491915219154"""""""
1619,"""Thursday from 07:00 to 09:00"""
1620,"""Saturday from 07:00 to 13:00"""
1621,"""Wednesday from 13:00 to 16:00"""
1622,"""Tuesday from 06:00 to 09:00"""
1623,"""In order to register you must show valid ID, proof of residency in these areas: 19111, 19114, 19115, 19116, 19124, 19135, 19136, 19149, 19152, and 19154 for all family members.', 'Anyone can access this program."""
1624,Community Fridges (South Philadelphia Community Fridge)
1625,39.9349391
1626,"""https://www.facebook.com/southphlcommunityfridge"""
1627,"""https://www.twitter.com/https://twitter.com/SouthPHLFridge"""
1628,"""Community Fridges (South Philadelphia Community Fridge)_6420814929199104"""
1629,"""Community Fridges (South Philadelphia Community Fridge)"""
1630,"""1149 South 9th Street, Philadelphia, PA 19147"""
1631,AB-Community Fridges (South Philadelphia Community Fridge)
1632,P-Community Fridges (South Philadelphia Community Fridge)
1633,"""South Philadelphia Community Fridge is a volunteer-based organization dedicated to giving all Philadelphians access to fresh and healthy food, combatting food insecurity and inequality in our city through mutual aid. 6 community fridge and pantry locations are stocked with produce, pantry staples, and prepared foods. This program provides: - Food including produce, pantry staples and prepared foods. Please visit the website for the most up to date list of locations. Note some locations are pantries only and do not have refrigerated items. Pantry and fridge stock may vary."""
1634,My SISTAS Resource Hub (Mady's Hands)
1635,39.9851246
1636,DailyLifeSkills
1637,HelpFindSchool
1638,Unemployed
1639,HomeRenters
1640,StdStiTreatmentAndPrevention
1641,SexualAndReproductiveHealth
1642,HelpFindChildcare
1643,"""My SISTAS Resource Hub (Mady's Hands)_5957638318850048"""
1644,"""My SISTAS Resource Hub (Mady's Hands)"""
1645,"""1952 N 24th St, Philadelphia PA, 19121"""
1646,"""1952 N 24th St., Philadelphia, PA 19121"""
1647,AB-My SISTAS Resource Hub (Mady's Hands)
1648,P-My SISTAS Resource Hub (Mady's Hands)
1649,"""tel:+1-610-579-1401"""
1650,"""tel:+1-267-825-5628"""
1651,"""""""Mady's Hands provides a variety of services to assist individuals and families gain success and stability. This program offers support, direction, and success planning through free one-on one engagementLocated at 1952 N 24th St, Philadelphia PA, 19121Our services will be available for walk-in only, no appointment needed Monday: 1pm-5pmTuesday: 1pm-5pmWednesday: 1pm-5pmThursday: By Appt. OnlyOur services include the following:Food PantryNursery Pantry including Diapers, clothing and other baby itemsHIV Testing Kits (Take Home)Clothing Bank (availability varies-please call to see if we have your size, if not we have a referral for you)See you soon!"""""""
1652,"""Wednesday from 13:00 to 17:00"""
1653,"""Monday from 13:00 to 17:00"""
1654,"""Tuesday from 13:00 to 17:00"""
1655,Free Produce Markets No.1 (Children's Hospital of Philadelphia)
1656,39.9291778
1657,"""Free Produce Markets No.1 (Children's Hospital of Philadelphia)_6006436119248896"""
1658,"""Free Produce Markets No.1 (Children's Hospital of Philadelphia)"""
1659,"""1701 South 15th Street, Philadelphia, PA 19145"""
1660,AB-Free Produce Markets No.1 (Children's Hospital of Philadelphia)
1661,P-Free Produce Markets No.1 (Children's Hospital of Philadelphia)
1662,"""Friday from 12:00 to 13:00"""
1663,Food Pantry (East Park Revitalization Alliance)
1664,39.9831003
1665,"""Food Pantry (East Park Revitalization Alliance)_5711255900520448"""
1666,"""Food Pantry (East Park Revitalization Alliance)"""
1667,"""1737 North 31st Street, Philadelphia, PA 19121"""
1668,AB-Food Pantry (East Park Revitalization Alliance)
1669,P-Food Pantry (East Park Revitalization Alliance)
1670,"""tel:+1-215-235-6001"""
1671,"""East Park Revitalization Alliance's food cupboard serves everyone from low income families, single parents, senior citizens, unemployed individuals, disabled veterans, working poor, and anyone else in need of assistance. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsClients are welcome to come once every week. For example if you come on Monday, you can only return the next Monday or after."""
1672,Food Pantry (The Salvation Army West Philadelphia Corps Community Center)
1673,"""https://www.facebook.com/SalArmyPhilly"""
1674,"""Food Pantry (The Salvation Army West Philadelphia Corps Community Center)_5687414567993344"""
1675,"""Food Pantry (The Salvation Army West Philadelphia Corps Community Center)"""
1676,AB-Food Pantry (The Salvation Army West Philadelphia Corps Community Center)
1677,P-Food Pantry (The Salvation Army West Philadelphia Corps Community Center)
1678,"""tel:+1-215-825-4601"""
1679,"""The Salvation Army West Philadelphia Corps Community Center Food Pantry provides groceries and food for families and individuals in need.This program provides:- Food to meet basic nutritional needsFood is free, but some locations require appointments. Others are on a walk-in first come first served basis. Call your local Salvation Army office or the 2-1-1 help line to determine which food pantry serves your area."""
1680,Food Pantry (Centre D'Adoration Chretienne)
1681,40.01987
1682,"""https://www.facebook.com/CentreDadorationChretienne/"""
1683,"""Food Pantry (Centre D'Adoration Chretienne)_5555306549346304"""
1684,"""Food Pantry (Centre D'Adoration Chretienne)"""
1685,"""4520 Benner Street, Philadelphia, PA 19135"""
1686,AB-Food Pantry (Centre D'Adoration Chretienne)
1687,P-Food Pantry (Centre D'Adoration Chretienne)
1688,"""tel:+1-215-548-3788"""
1689,"""Centre D'Adoration Chretienne's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
1690,"""Thursday from 19:30 to 21:00"""
1691,"""Tuesday from 19:30 to 21:00"""
1692,Food Pantry (Second Baptist Church of Frankford)
1693,40.0136253
1694,"""https://www.facebook.com/mysbcfrankford/"""
1695,"""Food Pantry (Second Baptist Church of Frankford)_5609280872120320"""
1696,"""Food Pantry (Second Baptist Church of Frankford)"""
1697,"""1801 Meadow Street, Philadelphia, PA 19124"""
1698,AB-Food Pantry (Second Baptist Church of Frankford)
1699,P-Food Pantry (Second Baptist Church of Frankford)
1700,"""tel:+1-215-533-6222"""
1701,"""Second Baptist Church of Frankford's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsCall for details on eligibility, hours, and days to get service."""
1702,"""Sunday from 10:45 to 13:45"""
1703,Food Pantry (Lifeway Baptist Church)
1704,40.0870202
1705,"""19115"""
1706,"""https://www.facebook.com/lifewayphila/"""
1707,"""Food Pantry (Lifeway Baptist Church)_6282969634045952"""
1708,"""Food Pantry (Lifeway Baptist Church)"""
1709,"""9554 Bustleton Avenue, Philadelphia, PA 19115"""
1710,AB-Food Pantry (Lifeway Baptist Church)
1711,P-Food Pantry (Lifeway Baptist Church)
1712,19115
1713,"""tel:+1-267-767-6791"""
1714,Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
1715,39.9498348
1716,HomeGoods
1717,"""Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)_6453846037626880"""
1718,"""Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)"""
1719,"""5926 Webster Street, Philadelphia, PA 19143"""
1720,AB-Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
1721,P-Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
1722,"""tel:+1-267-595-9000"""
1723,"""Helping Hands Ministry, Inc. assists with basic needs for seniors aged sixty or older through their Social Services offering.This program provides:- Personal care items- Non-essential household items- Holiday/birthday gift bags- Emergency foodSeniors in need of these Social Services from Helping Hands Ministry, Inc. can reach out via their online contact form to request assistance."""
1724,"""Tuesday from 08:30 to 15:30"""
1725,"""Wednesday from 08:30 to 15:30"""
1726,"""Monday from 08:30 to 15:30"""
1727,"""Thursday from 08:30 to 15:30"""
1728,"""Friday from 08:30 to 15:30"""
1729,"""This program helps people who are older than 59 years old."""
1730,Food Pantry (Upper Room Missionary Baptist Church)
1731,"""https://www.facebook.com/Upper-Room-Missionary-Baptist-Church-2195510364097911/"""
1732,"""Food Pantry (Upper Room Missionary Baptist Church)_5789625901776896"""
1733,"""Food Pantry (Upper Room Missionary Baptist Church)"""
1734,AB-Food Pantry (Upper Room Missionary Baptist Church)
1735,P-Food Pantry (Upper Room Missionary Baptist Church)
1736,"""Upper Room Missionary Baptist Church offers quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
1737,"""Wednesday from 08:30 to 10:00"""
1738,Resource Fair (The Simple Way)
1739,39.9978678
1740,"""https://www.twitter.com/@theSimpleWay"""
1741,"""https://www.facebook.com/theSimpleWay/"""
1742,"""Resource Fair (The Simple Way)_5846171090944000"""
1743,"""Resource Fair (The Simple Way)"""
1744,"""3234 Potter Street, Philadelphia, PA 19134"""
1745,AB-Resource Fair (The Simple Way)
1746,P-Resource Fair (The Simple Way)
1747,"""tel:+1-215-423-3598"""
1748,"""""""On the third Wednesday of every month from 10AM to 12PM, we host a resource fair in partnership with Esperanza Health Center. Located at 3222 H Street, the resource fair offers food, clothing, and other resources. Appointments are not necessaryIn addition, we have a community refrigerator outside located around the corner from 3234 Potter Street on Westmoreland with fresh food availableIndividuals who are interested in receiving updates on our events can text â€śFOODâ€ť to 866-551-1675 for updates and the latest information about events, timing, and changes, or follow us on Facebook, Instagram, or Twitter."""""""
